measurementTime,year,fl,measurementTime_2,date,month,hour,gf,gf1,gf2,gf3,gf4,gf5,gf6,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
6/6/2022 2:00,2022,6.481,2022-06-06T02:00:00Z,2022-06-06,6,2,-0.12037037037037036,-0.12037037037037036,-0.12037037037037036,-0.12037037037037036,-0.12037037037037036,-0.12037037037037036,-0.12037037037037036,2022-06-05,1.809820552307698,3.34219452887538,1.7343186135898039,54.15066468069072,108.30132936138143,5.473,5.832
6/6/2022 3:00,2022,5.779,2022-06-06T03:00:00Z,2022-06-06,6,3,0.13516432649282523,0.13516432649282523,0.13516432649282523,0.13516432649282523,0.13516432649282523,0.13516432649282523,0.13516432649282523,2022-06-05,1.809820552307698,3.34219452887538,1.3464348540066333,54.15066468069072,108.30132936138143,5.473,5.832
6/6/2022 4:00,2022,6.655,2022-06-06T04:00:00Z,2022-06-06,6,4,-0.20453365634192774,-0.20453365634192774,-0.20453365634192774,-0.20453365634192774,-0.20453365634192774,-0.20453365634192774,-0.20453365634192774,2022-06-05,1.809820552307698,3.34219452887538,1.830460742033496,54.15066468069072,108.30132936138143,5.473,6.481
6/6/2022 5:00,2022,5.473,2022-06-06T05:00:00Z,2022-06-06,6,5,-0.04868519909842221,-0.04868519909842221,-0.04868519909842221,-0.04868519909842221,-0.04868519909842221,-0.04868519909842221,-0.04868519909842221,2022-06-05,1.809820552307698,3.34219452887538,1.1773573177780718,54.15066468069072,108.30132936138143,5.473,5.779
6/6/2022 6:00,2022,5.149,2022-06-06T06:00:00Z,2022-06-06,6,6,0.25415676959619954,0.25415676959619954,0.25415676959619954,0.25415676959619954,0.25415676959619954,0.25415676959619954,0.25415676959619954,2022-06-05,1.809820552307698,3.34219452887538,0.9983340441243009,54.15066468069072,108.30132936138143,5.473,5.473
6/6/2022 20:00,2022,6.78,2022-06-06T20:00:00Z,2022-06-06,6,20,-0.4417366373131272,-0.4417366373131272,-0.4417366373131272,-0.4417366373131272,-0.4417366373131272,-0.4417366373131272,-0.4417366373131272,2022-06-06,1.809820552307698,3.34219452887538,1.899528363041895,54.15066468069072,108.30132936138143,3.569,NA
6/6/2022 21:00,2022,4.623,2022-06-06T21:00:00Z,2022-06-06,6,21,0.034808259587020614,0.034808259587020614,0.034808259587020614,0.034808259587020614,0.034808259587020614,0.034808259587020614,0.034808259587020614,2022-06-06,1.809820552307698,3.34219452887538,0.7076974949209567,54.15066468069072,108.30132936138143,3.569,NA
6/6/2022 22:00,2022,4.859,2022-06-06T22:00:00Z,2022-06-06,6,22,-0.3783257624918884,-0.3783257624918884,-0.3783257624918884,-0.3783257624918884,-0.3783257624918884,-0.3783257624918884,-0.3783257624918884,2022-06-06,1.809820552307698,3.34219452887538,0.8380971633848144,54.15066468069072,108.30132936138143,3.569,4.859
6/6/2022 23:00,2022,3.11,2022-06-06T23:00:00Z,2022-06-06,6,23,0.09857995472319409,0.09857995472319409,0.09857995472319409,0.09857995472319409,0.09857995472319409,0.09857995472319409,0.09857995472319409,2022-06-06,1.809820552307698,3.34219452887538,-0.12829698976470869,54.15066468069072,108.30132936138143,3.569,4.623
6/7/2022 0:00,2022,3.589,2022-06-07T00:00:00Z,2022-06-07,6,0,-0.041800643086816684,-0.041800643086816684,-0.041800643086816684,-0.041800643086816684,-0.041800643086816684,-0.041800643086816684,-0.041800643086816684,2022-06-06,1.809820552307698,3.34219452887538,0.1363701339394775,54.15066468069072,108.30132936138143,3.569,3.589
6/7/2022 1:00,2022,3.459,2022-06-07T01:00:00Z,2022-06-07,6,1,-0.08386737252716639,-0.08386737252716639,-0.08386737252716639,-0.08386737252716639,-0.08386737252716639,-0.08386737252716639,-0.08386737252716639,2022-06-06,1.809820552307698,3.34219452887538,0.06453980809074228,54.15066468069072,108.30132936138143,3.569,3.459
6/7/2022 2:00,2022,3.158,2022-06-07T02:00:00Z,2022-06-07,6,2,-0.052038161318300004,-0.052038161318300004,-0.052038161318300004,-0.052038161318300004,-0.052038161318300004,-0.052038161318300004,-0.052038161318300004,2022-06-06,1.809820552307698,3.34219452887538,-0.10177502329748334,54.15066468069072,108.30132936138143,3.569,3.459
